file,target_field,present
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_config.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_config.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_config.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_config.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_config.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\PORTFOLIO_RISK_GOVERNOR_V1_20260303_174847\portfolio_risk_report.json,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_AUTO_20260303_154151\score_report.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\RECOVER_ENTRY_STRICT_20260303_154252\score_report.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,regime,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_allowlist.json,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,symbol,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_config.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,regime,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\REGIME_ENGINE_V1_20260303_175451\regime_report.json,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROLLBACK_BASELINE_AND_DISABLE_FREEZESUPPORT_V1_20260305_221625\tbot_main_processes_after_test.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\createprocess_trap.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\_stage\audit\sitecustomize_loaded.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\createprocess_trap.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROOTCAUSE_TRACE_BUNDLE_V1_20260305_111314\audit\sitecustomize_loaded.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_config.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_enabled_sids.json,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_history.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_report.json,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\ROTATION_ENGINE_20260303_183435\rotation_state.json,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_CALLSITE_FORENSIC_V1_20260305_221830\code_inventory.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SELF_SPAWN_ROOTCAUSE_STATIC_V2_20260305_230536\code_inventory.csv,timestamp,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SHADOW_SI_CONCURRENCY_V3_20260303_142923\audit\logs_tail\meta_engine.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,r_value,0
